52.758724,-1.242207,303.700012,143623.000000
52.758724,-1.242207,307.500000,143624.000000
52.758724,-1.242207,313.000000,143625.000000
52.758724,-1.242207,307.399994,143626.000000
52.758724,-1.242207,314.799988,143627.000000
52.758724,-1.242207,312.299988,143628.000000
52.758724,-1.242207,315.000000,143629.000000
52.758724,-1.242207,318.000000,143630.000000
52.758724,-1.242207,314.500000,143631.000000
52.758724,-1.242207,313.899994,143632.000000
52.758724,-1.242207,301.500000,143633.000000
52.758724,-1.242208,231.899994,143634.000000
52.758724,-1.242207,191.300003,143635.000000
52.758724,-1.242207,180.000000,143636.000000
52.758724,-1.242207,183.399994,143637.000000
52.758724,-1.242207,176.300003,143638.000000
52.758724,-1.242207,168.100006,143639.000000
52.758724,-1.242207,165.100006,143640.000000
52.758724,-1.242208,168.199997,143641.000000
52.758724,-1.242208,190.800003,143642.000000
52.758724,-1.242210,215.600006,143643.000000
52.758724,-1.242210,237.100006,143644.000000
52.758724,-1.242210,287.399994,143645.000000
52.758724,-1.242210,299.100006,143646.000000
52.758724,-1.242210,299.700012,143647.000000
52.758724,-1.242210,307.299988,143648.000000
52.758724,-1.242212,318.700012,143649.000000
52.758724,-1.242212,321.299988,143650.000000
52.758724,-1.242212,323.100006,143651.000000
52.758724,-1.242212,323.100006,143652.000000
52.758724,-1.242212,330.100006,143653.000000
52.758724,-1.242210,10.700000,143654.000000
52.758724,-1.242210,14.100000,143655.000000
52.758724,-1.242208,342.000000,143656.000000
52.758724,-1.242208,344.000000,143657.000000
52.758724,-1.242208,356.100006,143658.000000
52.758724,-1.242208,2.300000,143659.000000
52.758724,-1.242207,0.800000,143700.000000
52.758724,-1.242207,123.500000,143701.000000
52.758724,-1.242205,116.599998,143702.000000
52.758724,-1.242200,99.099998,143703.000000
52.758724,-1.242197,96.900002,143704.000000
52.758724,-1.242197,103.000000,143705.000000
52.758724,-1.242197,108.000000,143706.000000
52.758724,-1.242197,112.099998,143707.000000
52.758724,-1.242197,116.400002,143708.000000
52.758724,-1.242197,122.400002,143709.000000
52.758724,-1.242197,127.099998,143710.000000
52.758724,-1.242198,134.399994,143711.000000
52.758724,-1.242200,137.199997,143712.000000
52.758724,-1.242200,138.300003,143713.000000
52.758724,-1.242202,140.399994,143714.000000
52.758724,-1.242202,156.600006,143715.000000
52.758724,-1.242202,195.800003,143716.000000
52.758717,-1.242203,237.100006,143717.000000
52.758717,-1.242205,255.199997,143718.000000
52.758717,-1.242205,291.700012,143719.000000
52.758717,-1.242207,309.799988,143720.000000
52.758717,-1.242207,312.600006,143721.000000
52.758717,-1.242207,323.500000,143722.000000
52.758724,-1.242207,333.200012,143723.000000
52.758724,-1.242207,336.399994,143724.000000
52.758724,-1.242207,335.200012,143725.000000
