52.758717,-1.242695,126.000000,143841.000000
52.758717,-1.242695,122.900002,143842.000000
52.758717,-1.242695,124.400002,143843.000000
52.758724,-1.242695,126.099998,143844.000000
52.758724,-1.242695,125.099998,143845.000000
52.758724,-1.242695,126.300003,143846.000000
52.758724,-1.242695,126.599998,143847.000000
52.758724,-1.242695,129.600006,143848.000000
52.758724,-1.242697,142.199997,143849.000000
52.758724,-1.242697,157.800003,143850.000000
52.758724,-1.242698,157.899994,143851.000000
52.758724,-1.242698,153.100006,143852.000000
52.758724,-1.242698,149.100006,143853.000000
52.758724,-1.242698,146.600006,143854.000000
52.758724,-1.242697,145.899994,143855.000000
52.758724,-1.242697,144.899994,143856.000000
52.758739,-1.242697,145.000000,143857.000000
52.758755,-1.242697,145.399994,143858.000000
52.758766,-1.242697,144.699997,143859.000000
52.758766,-1.242697,142.100006,143900.000000
52.758766,-1.242697,138.600006,143901.000000
52.758766,-1.242698,135.100006,143902.000000
52.758766,-1.242698,131.699997,143903.000000
52.758766,-1.242700,130.199997,143904.000000
52.758755,-1.242700,129.600006,143905.000000
52.758747,-1.242700,129.300003,143906.000000
52.758739,-1.242700,127.800003,143907.000000
52.758732,-1.242700,126.500000,143908.000000
52.758732,-1.242702,125.199997,143909.000000
52.758724,-1.242702,125.900002,143910.000000
52.758717,-1.242702,126.900002,143911.000000
52.758709,-1.242700,127.000000,143912.000000
52.758709,-1.242700,125.699997,143913.000000
52.758701,-1.242698,128.399994,143914.000000
52.758701,-1.242702,152.600006,143915.000000
52.758690,-1.242703,164.300003,143916.000000
52.758690,-1.242705,157.500000,143917.000000
52.758690,-1.242705,151.500000,143918.000000
52.758682,-1.242710,142.899994,143919.000000
52.758682,-1.242710,135.899994,143920.000000
52.758675,-1.242715,128.800003,143921.000000
52.758675,-1.242715,125.300003,143922.000000
52.758675,-1.242715,125.699997,143923.000000
52.758667,-1.242715,129.300003,143924.000000
52.758667,-1.242717,133.100006,143925.000000
52.758667,-1.242720,137.100006,143926.000000
52.758667,-1.242720,140.699997,143927.000000
52.758667,-1.242720,143.199997,143928.000000
52.758659,-1.242722,142.600006,143929.000000
52.758659,-1.242723,140.399994,143930.000000
52.758659,-1.242725,137.100006,143931.000000
52.758659,-1.242725,134.199997,143932.000000
52.758652,-1.242725,130.199997,143933.000000
52.758652,-1.242725,127.900002,143934.000000
52.758652,-1.242727,129.800003,143935.000000
52.758652,-1.242727,143.899994,143936.000000
52.758652,-1.242728,168.100006,143937.000000
52.758652,-1.242730,170.199997,143938.000000
52.758652,-1.242732,160.199997,143939.000000
52.758652,-1.242730,153.500000,143940.000000
52.758652,-1.242730,146.600006,143941.000000
52.758652,-1.242728,138.100006,143942.000000
52.758652,-1.242728,130.300003,143943.000000
52.758652,-1.242728,124.199997,143944.000000
52.758652,-1.242727,123.599998,143945.000000
52.758652,-1.242727,124.199997,143946.000000
52.758652,-1.242727,126.599998,143947.000000
52.758659,-1.242727,124.300003,143948.000000
52.758659,-1.242727,123.199997,143949.000000
