52.758766,-1.242682,124.900002,144124.000000
52.758766,-1.242682,125.800003,144125.000000
52.758766,-1.242682,124.500000,144126.000000
52.758774,-1.242682,123.199997,144127.000000
52.758774,-1.242682,123.599998,144128.000000
52.758774,-1.242682,122.900002,144129.000000
52.758774,-1.242682,123.300003,144130.000000
52.758781,-1.242682,122.500000,144131.000000
52.758797,-1.242688,123.199997,144132.000000
52.758812,-1.242693,125.800003,144133.000000
52.758823,-1.242697,129.000000,144134.000000
52.758839,-1.242703,131.699997,144135.000000
52.758846,-1.242707,135.600006,144136.000000
52.758823,-1.242697,139.500000,144137.000000
52.758812,-1.242695,143.300003,144138.000000
52.758804,-1.242695,143.699997,144139.000000
52.758804,-1.242698,142.100006,144140.000000
52.758804,-1.242702,138.300003,144141.000000
52.758797,-1.242703,133.899994,144142.000000
52.758823,-1.242705,130.100006,144143.000000
52.758823,-1.242708,128.100006,144144.000000
52.758831,-1.242712,127.800003,144145.000000
52.758831,-1.242715,127.800003,144146.000000
52.758831,-1.242717,126.300003,144147.000000
52.758831,-1.242718,124.500000,144148.000000
52.758831,-1.242718,123.699997,144149.000000
52.758831,-1.242718,125.900002,144150.000000
52.758831,-1.242720,129.600006,144151.000000
52.758823,-1.242720,134.500000,144152.000000
52.758823,-1.242720,139.600006,144153.000000
52.758823,-1.242722,145.500000,144154.000000
52.758823,-1.242723,152.199997,144155.000000
52.758823,-1.242723,157.800003,144156.000000
52.758812,-1.242725,149.399994,144157.000000
52.758812,-1.242723,125.300003,144158.000000
52.758812,-1.242722,122.000000,144159.000000
52.758812,-1.242720,123.099998,144200.000000
52.758812,-1.242720,124.599998,144201.000000
52.758812,-1.242720,126.000000,144202.000000
52.758812,-1.242720,129.699997,144203.000000
52.758812,-1.242722,133.699997,144204.000000
52.758804,-1.242722,137.399994,144205.000000
52.758804,-1.242722,141.100006,144206.000000
52.758804,-1.242723,144.399994,144207.000000
52.758804,-1.242723,148.600006,144208.000000
52.758804,-1.242723,147.399994,144209.000000
52.758804,-1.242723,138.300003,144210.000000
52.758797,-1.242722,134.100006,144211.000000
52.758797,-1.242720,129.899994,144212.000000
52.758797,-1.242720,128.199997,144213.000000
52.758797,-1.242720,127.599998,144214.000000
52.758797,-1.242718,127.000000,144215.000000
52.758797,-1.242718,126.800003,144216.000000
52.758797,-1.242718,125.800003,144217.000000
52.758797,-1.242718,125.300003,144218.000000
52.758797,-1.242718,123.599998,144219.000000
52.758797,-1.242717,124.099998,144220.000000
52.758797,-1.242717,125.199997,144221.000000
52.758797,-1.242717,125.900002,144222.000000
52.758797,-1.242717,126.400002,144223.000000
52.758789,-1.242717,124.900002,144224.000000
52.758789,-1.242717,123.800003,144225.000000
52.758789,-1.242717,123.099998,144226.000000
52.758789,-1.242717,122.900002,144227.000000
52.758789,-1.242717,123.099998,144228.000000
52.758797,-1.242717,119.300003,144229.000000
