52.758724,-1.242220,308.399994,143845.000000
52.758724,-1.242220,312.700012,143846.000000
52.758724,-1.242220,315.000000,143847.000000
52.758724,-1.242220,316.100006,143848.000000
52.758724,-1.242218,323.299988,143849.000000
52.758724,-1.242218,318.500000,143850.000000
52.758732,-1.242218,317.899994,143851.000000
52.758732,-1.242218,318.500000,143852.000000
52.758732,-1.242218,319.000000,143853.000000
52.758732,-1.242218,317.700012,143854.000000
52.758732,-1.242218,313.000000,143855.000000
52.758732,-1.242218,309.600006,143856.000000
52.758732,-1.242218,304.500000,143857.000000
52.758732,-1.242218,273.000000,143858.000000
52.758732,-1.242217,215.600006,143859.000000
52.758732,-1.242217,180.000000,143900.000000
52.758732,-1.242215,156.899994,143901.000000
52.758732,-1.242215,145.399994,143902.000000
52.758732,-1.242213,127.500000,143903.000000
52.758732,-1.242210,117.000000,143904.000000
52.758732,-1.242207,110.400002,143905.000000
52.758732,-1.242202,104.900002,143906.000000
52.758732,-1.242200,98.400002,143907.000000
52.758732,-1.242200,87.800003,143908.000000
52.758739,-1.242198,96.099998,143909.000000
52.758739,-1.242200,289.299988,143910.000000
52.758739,-1.242205,312.899994,143911.000000
52.758732,-1.242207,320.000000,143912.000000
52.758732,-1.242207,327.100006,143913.000000
52.758739,-1.242207,331.700012,143914.000000
52.758739,-1.242207,334.000000,143915.000000
52.758739,-1.242208,335.600006,143916.000000
52.758739,-1.242208,333.600006,143917.000000
52.758739,-1.242210,334.000000,143918.000000
52.758739,-1.242210,342.000000,143919.000000
52.758739,-1.242212,341.500000,143920.000000
52.758739,-1.242213,342.100006,143921.000000
52.758739,-1.242215,350.000000,143922.000000
52.758739,-1.242217,354.299988,143923.000000
52.758739,-1.242217,355.000000,143924.000000
52.758739,-1.242217,15.700000,143925.000000
52.758739,-1.242217,31.799999,143926.000000
52.758747,-1.242217,13.300000,143927.000000
52.758747,-1.242218,9.700000,143928.000000
52.758747,-1.242220,349.100006,143929.000000
52.758747,-1.242222,322.299988,143930.000000
52.758747,-1.242222,320.600006,143931.000000
52.758747,-1.242223,321.899994,143932.000000
52.758747,-1.242225,324.100006,143933.000000
52.758747,-1.242227,323.600006,143934.000000
52.758747,-1.242228,322.100006,143935.000000
52.758747,-1.242228,315.899994,143936.000000
52.758755,-1.242230,309.899994,143937.000000
52.758755,-1.242230,307.299988,143938.000000
52.758755,-1.242230,310.500000,143939.000000
52.758755,-1.242232,313.100006,143940.000000
52.758755,-1.242233,316.000000,143941.000000
52.758755,-1.242235,316.399994,143942.000000
52.758766,-1.242235,319.299988,143943.000000
52.758766,-1.242237,317.899994,143944.000000
52.758766,-1.242237,318.600006,143945.000000
52.758766,-1.242237,315.500000,143946.000000
52.758766,-1.242237,315.399994,143947.000000
52.758766,-1.242237,319.500000,143948.000000
